53621
(72,-8.594467,41.144027)
(73,-8.639074,41.145270)
(74,-8.648536,41.159993)
(75,-8.594973,41.155980)
(76,-8.614269,41.157717)
(77,-8.616150,41.157548)
(78,-8.611479,41.158259)
(79,-8.615594,41.142456)
(80,-8.610099,41.150769)
(81,-8.630396,41.146086)
(82,-8.619700,41.147878)
(83,-8.607666,41.170271)
(84,-8.630630,41.153053)
(85,-8.595187,41.156302)
(86,-8.640143,41.176875)
(87,-8.615973,41.147030)
(88,-8.633899,41.150472)
(89,-8.607715,41.147912)
(90,-8.598727,41.149439)
(91,-8.589212,41.142491)
(92,-8.616889,41.141501)
(93,-8.607201,41.145742)
(94,-8.630081,41.161777)
(95,-8.614673,41.149535)
(96,-8.628047,41.147899)
(97,-8.594185,41.145927)
(98,-8.607101,41.144607)
(99,-8.641825,41.152893)
(100,-8.606419,41.170105)
(101,-8.612426,41.142951)
(102,-8.596478,41.154203)
(103,-8.598803,41.141519)
(104,-8.630265,41.168103)
(105,-8.572637,41.166590)
(106,-8.577012,41.144962)
(107,-8.629827,41.155529)
(108,-8.608582,41.142992)
(109,-8.617559,41.151577)
(110,-8.588424,41.175055)
(111,-8.609147,41.148803)
(112,-8.628342,41.151536)
(113,-8.610787,41.142813)
(114,-8.615350,41.142707)
(115,-8.591183,41.145041)
(116,-8.610215,41.150554)
(117,-8.587382,41.157982)
(118,-8.614398,41.157044)
(119,-8.627543,41.150718)
(120,-8.601719,41.174297)
(121,-8.607096,41.143915)
(122,-8.602654,41.152558)
(123,-8.599473,41.143633)
(124,-8.612149,41.150796)
(125,-8.629830,41.145622)
(126,-8.612578,41.142509)
(127,-8.615990,41.141774)
(128,-8.649131,41.164786)
(129,-8.591832,41.145153)
(130,-8.622334,41.140071)
(131,-8.631636,41.146817)
(132,-8.616898,41.158253)
(133,-8.602926,41.148144)
(134,-8.606871,41.148434)
(135,-8.618445,41.142950)
(136,-8.591363,41.142372)
(137,-8.634426,41.147758)
(138,-8.613885,41.142326)
(139,-8.620574,41.142150)
(140,-8.582819,41.177135)
(141,-8.614875,41.140586)
(142,-8.600692,41.144687)
(143,-8.610245,41.151811)
(144,-8.572347,41.154240)
(145,-8.601206,41.142380)
(146,-8.575754,41.163102)
(147,-8.611628,41.145421)
(148,-8.628872,41.155034)
(149,-8.629119,41.157317)
(150,-8.616562,41.147185)
(151,-8.630206,41.146596)
(152,-8.593039,41.148100)
(153,-8.635136,41.140948)
(154,-8.628243,41.148716)
(155,-8.619720,41.168903)
(156,-8.619377,41.148746)
(157,-8.606492,41.174596)
(158,-8.641904,41.160085)
(159,-8.614538,41.147927)
(160,-8.601493,41.175167)
(161,-8.571228,41.175321)
(162,-8.628447,41.151200)
(163,-8.616597,41.140535)
(164,-8.594143,41.162504)
(165,-8.618347,41.145791)
(166,-8.630869,41.147867)
(167,-8.626826,41.149586)
(168,-8.599814,41.142947)
(169,-8.582201,41.163892)
(170,-8.630732,41.158132)
(171,-8.632287,41.147272)
(172,-8.601155,41.144317)
(173,-8.625193,41.148446)
(174,-8.640255,41.156327)
(175,-8.635234,41.170991)
(176,-8.577862,41.147559)
(177,-8.609414,41.147790)
(178,-8.650961,41.153812)
(179,-8.599621,41.149426)
(180,-8.624033,41.148231)
(181,-8.610413,41.150295)
(182,-8.644717,41.170181)
(183,-8.630874,41.145868)
(184,-8.581887,41.172317)
(185,-8.633835,41.150349)
(186,-8.608620,41.141578)
(187,-8.638048,41.148761)
(188,-8.592355,41.154718)
(189,-8.630300,41.147743)
(190,-8.594724,41.171283)
(191,-8.583250,41.175733)
(192,-8.596699,41.163239)
(193,-8.628613,41.145178)
(194,-8.618448,41.159530)
(195,-8.603641,41.170557)
(196,-8.606123,41.152731)
(197,-8.603744,41.146603)
(198,-8.610068,41.141945)
(199,-8.586790,41.152797)
(200,-8.575677,41.154220)
(201,-8.626096,41.165773)
(202,-8.607112,41.143898)
(203,-8.589913,41.162700)
(204,-8.602692,41.153478)
(205,-8.605732,41.145297)
(206,-8.618915,41.144548)
(207,-8.572418,41.143341)
(208,-8.602727,41.154472)
(209,-8.607555,41.144885)
(210,-8.623811,41.171014)
(211,-8.628327,41.158123)
(212,-8.611553,41.141360)
(213,-8.613269,41.140352)
(214,-8.607793,41.141337)
(215,-8.593918,41.162480)
(216,-8.598765,41.143163)
(217,-8.611665,41.142866)
(218,-8.635944,41.160192)
(219,-8.574320,41.146856)
(220,-8.575060,41.152539)
(221,-8.625909,41.148018)
(222,-8.610291,41.143654)
(223,-8.599680,41.139446)
(224,-8.640367,41.170356)
(225,-8.611987,41.152081)
(226,-8.600407,41.143884)
(227,-8.613825,41.142020)
(228,-8.584515,41.138969)
(229,-8.614376,41.148524)
(230,-8.603794,41.145779)
(231,-8.605181,41.146040)
(232,-8.639608,41.140131)
(233,-8.604799,41.161225)
(234,-8.619351,41.155014)
(235,-8.575647,41.152095)
(236,-8.639495,41.151283)
(237,-8.583396,41.168664)
(238,-8.612949,41.169907)
(239,-8.612383,41.143884)
(240,-8.624956,41.150087)
(241,-8.635396,41.139418)
(242,-8.634924,41.139840)
(243,-8.605562,41.148054)
(244,-8.576572,41.149395)
(245,-8.623817,41.140595)
(246,-8.628243,41.151059)
(247,-8.610325,41.146142)
(248,-8.601857,41.143037)
(249,-8.629165,41.149079)
(250,-8.635337,41.143702)
(251,-8.626877,41.151835)
(252,-8.604847,41.145651)
(253,-8.607321,41.148560)
(254,-8.580636,41.147252)
(255,-8.618225,41.146158)
(256,-8.589336,41.171189)
(257,-8.598865,41.150964)
(258,-8.608717,41.143379)
(259,-8.607672,41.142326)
(260,-8.582880,41.164270)
(261,-8.643720,41.170383)
(262,-8.641200,41.139260)
(263,-8.611451,41.145480)
(264,-8.634627,41.140789)
(265,-8.606495,41.142702)
(266,-8.607108,41.151533)
(267,-8.638647,41.164805)
(268,-8.588147,41.162661)
(269,-8.617459,41.140644)
(270,-8.626520,41.149703)
(271,-8.594799,41.145146)
(272,-8.609082,41.149147)
(273,-8.604673,41.142500)
(274,-8.631055,41.168733)
(275,-8.615838,41.145592)
(276,-8.624357,41.146846)
(277,-8.637735,41.144328)
(278,-8.635144,41.140977)
(279,-8.587388,41.168663)
(280,-8.593262,41.175978)
(281,-8.641830,41.153124)
(282,-8.614657,41.153099)
(283,-8.645936,41.170174)
(284,-8.592325,41.155516)
(285,-8.628442,41.158505)
(286,-8.634932,41.141768)
(287,-8.615308,41.147355)
(288,-8.608376,41.144104)
(289,-8.596411,41.163285)
(290,-8.635017,41.170424)
(291,-8.620610,41.147280)
(292,-8.593875,41.144344)
(293,-8.582214,41.163463)
(294,-8.624843,41.173234)
(295,-8.643158,41.153611)
(296,-8.588084,41.159037)
(297,-8.590355,41.162413)
(298,-8.614710,41.141620)
(299,-8.640808,41.165838)
(300,-8.636192,41.160840)
(301,-8.583894,41.148536)
(302,-8.577095,41.152469)
(303,-8.640727,41.150231)
(304,-8.620380,41.145593)
(305,-8.615697,41.161164)
(306,-8.652961,41.176142)
(307,-8.572612,41.163277)
(308,-8.613845,41.144862)
(309,-8.613714,41.146637)
(310,-8.622438,41.144325)
(311,-8.628886,41.145836)
(312,-8.586645,41.151311)
(313,-8.616960,41.149581)
(314,-8.607620,41.143876)
(315,-8.613110,41.151031)
(316,-8.602121,41.146943)
(317,-8.612350,41.140844)
(318,-8.647975,41.168172)
(319,-8.604962,41.172568)
(320,-8.610294,41.151908)
(321,-8.621228,41.160517)
(322,-8.594140,41.155545)
(323,-8.616335,41.152406)
(324,-8.620244,41.146791)
(325,-8.628623,41.148523)
(326,-8.635806,41.139070)
(327,-8.647412,41.151816)
(328,-8.605398,41.147568)
(329,-8.612383,41.151855)
(330,-8.591909,41.161358)
(331,-8.652074,41.156331)
(332,-8.604089,41.149651)
(333,-8.610568,41.143986)
(334,-8.616931,41.158039)
(335,-8.617487,41.143130)
(336,-8.580742,41.167005)
(337,-8.641890,41.157174)
(338,-8.612014,41.140937)
(339,-8.635745,41.140524)
(340,-8.606260,41.175819)
(341,-8.621166,41.160633)
(342,-8.632892,41.152659)
(343,-8.614171,41.169225)
(344,-8.639476,41.165500)
(345,-8.616932,41.141999)
(346,-8.593464,41.160549)
(347,-8.619988,41.153160)
(348,-8.642217,41.153544)
(349,-8.585598,41.146197)
(350,-8.617738,41.142209)
(351,-8.609374,41.150069)
(352,-8.607062,41.160151)
(353,-8.617031,41.144951)
(354,-8.635079,41.160363)
(355,-8.616919,41.145822)
(356,-8.591442,41.148915)
(357,-8.630721,41.148290)
(358,-8.629535,41.141370)
(359,-8.611308,41.146772)
(360,-8.605386,41.143343)
(361,-8.568044,41.155716)
(362,-8.611962,41.158105)
(363,-8.629641,41.146453)
(364,-8.611971,41.140802)
(365,-8.629694,41.157240)
(366,-8.616195,41.141366)
(367,-8.623063,41.149637)
(368,-8.585938,41.150460)
(369,-8.630394,41.161367)
(370,-8.607190,41.145641)
(371,-8.626995,41.142403)
(372,-8.623735,41.155799)
(373,-8.638945,41.139098)
(374,-8.641077,41.166450)
(375,-8.615852,41.149161)
(376,-8.617313,41.157171)
(377,-8.645224,41.157949)
(378,-8.614928,41.148678)
(379,-8.633870,41.163671)
(380,-8.574942,41.146824)
(381,-8.568451,41.130975)
(382,-8.588362,41.158520)
(383,-8.619075,41.142456)
(384,-8.612751,41.174222)
(385,-8.579489,41.154083)
(386,-8.647294,41.168514)
(387,-8.629646,41.156085)
(388,-8.587580,41.166379)
(389,-8.601773,41.145635)
(390,-8.646230,41.158911)
(391,-8.582261,41.158712)
(392,-8.601992,41.146443)
(393,-8.611194,41.146941)
(394,-8.634156,41.167063)
(395,-8.600330,41.139591)
(396,-8.598578,41.159306)
(397,-8.616041,41.148036)
(398,-8.594139,41.146844)
(399,-8.648712,41.169249)
(400,-8.625779,41.145734)
(401,-8.590644,41.144165)
(402,-8.642617,41.153297)
(403,-8.601989,41.145778)
(404,-8.601052,41.144080)
(405,-8.642913,41.153322)
(406,-8.598825,41.148833)
(407,-8.612764,41.154566)
(408,-8.635101,41.141390)
(409,-8.573002,41.165181)
(410,-8.643090,41.158706)
(411,-8.627318,41.148561)
(412,-8.599639,41.153313)
(413,-8.628768,41.162102)
(414,-8.624640,41.165330)
(415,-8.576849,41.159288)
(416,-8.607480,41.175238)
(417,-8.610516,41.152626)
(418,-8.612435,41.160466)
(419,-8.619960,41.144421)
(420,-8.624286,41.148111)
(421,-8.619756,41.143970)
(422,-8.614464,41.157602)
(423,-8.596787,41.171703)
(424,-8.573311,41.164451)
(425,-8.609251,41.144176)
(426,-8.608380,41.146748)
(427,-8.618405,41.175417)
(428,-8.635019,41.144385)
(429,-8.629213,41.160097)
(430,-8.603464,41.145382)
(431,-8.579051,41.168389)
(432,-8.584168,41.167720)
(433,-8.625146,41.147911)
(434,-8.625704,41.153991)
(435,-8.616108,41.140963)
(436,-8.615813,41.156915)
(437,-8.606684,41.144891)
(438,-8.611720,41.148236)
(439,-8.611909,41.149168)
(440,-8.610945,41.165445)
(441,-8.623704,41.148065)
(442,-8.616818,41.174874)
(443,-8.623948,41.163368)
(444,-8.574863,41.160312)
(445,-8.593507,41.155642)
(446,-8.589887,41.151148)
(447,-8.576308,41.157105)
(448,-8.630448,41.149282)
(449,-8.612439,41.164699)
(450,-8.612187,41.144050)
(451,-8.601209,41.144530)
(452,-8.630616,41.155679)
(453,-8.566203,41.127863)
(454,-8.577803,41.165588)
(455,-8.624745,41.147293)
(456,-8.610239,41.151852)
(457,-8.634315,41.156734)
(458,-8.628743,41.152478)
(459,-8.579885,41.147145)
(460,-8.598771,41.149061)
(461,-8.590423,41.142107)
(462,-8.599851,41.142898)
(463,-8.635494,41.139582)
(464,-8.611750,41.148182)
(465,-8.627838,41.151192)
(466,-8.626114,41.152314)
(467,-8.571097,41.137971)
(468,-8.587510,41.138838)
(469,-8.588203,41.151535)
(470,-8.647341,41.159841)
(471,-8.620845,41.149682)
(472,-8.618095,41.148009)
(473,-8.608960,41.150781)
(474,-8.630119,41.157702)
(475,-8.648368,41.154045)
(476,-8.615799,41.159245)
(477,-8.594369,41.146198)
(478,-8.614395,41.168783)
(479,-8.642102,41.144394)
(480,-8.614813,41.151482)
(481,-8.583037,41.146488)
(482,-8.576174,41.159035)
(483,-8.646526,41.156868)
(484,-8.600601,41.139980)
(485,-8.577793,41.161552)
(486,-8.576537,41.166860)
(487,-8.585692,41.155557)
(488,-8.629523,41.160776)
(489,-8.581044,41.166891)
(490,-8.592807,41.151490)
(491,-8.591653,41.148069)
(492,-8.614566,41.141565)
(493,-8.580431,41.156055)
(494,-8.603793,41.144858)
(495,-8.628530,41.166030)
(496,-8.630633,41.147143)
(497,-8.628610,41.149678)
(498,-8.621495,41.143638)
(499,-8.619945,41.146023)
(500,-8.587675,41.153818)
(501,-8.610591,41.143338)
(502,-8.590302,41.141478)
(503,-8.608120,41.152407)
(504,-8.646346,41.154872)
(505,-8.599629,41.141809)
(506,-8.598446,41.165733)
(507,-8.611838,41.148255)
(508,-8.571882,41.151047)
(509,-8.606330,41.151398)
(510,-8.573766,41.175121)
(511,-8.641684,41.148120)
(512,-8.616900,41.142029)
(513,-8.638774,41.172354)
(514,-8.636489,41.148380)
(515,-8.621917,41.151159)
(516,-8.620705,41.154359)
(517,-8.617899,41.145671)
(518,-8.627913,41.152760)
(519,-8.646624,41.156816)
(520,-8.617853,41.148532)
(521,-8.638707,41.145148)
(522,-8.623015,41.152591)
(523,-8.633235,41.149097)
(524,-8.626967,41.151829)
(525,-8.628049,41.166859)
(526,-8.580167,41.156157)
(527,-8.622237,41.158683)
(528,-8.587708,41.145082)
(529,-8.626863,41.150157)
(530,-8.603515,41.166454)
(531,-8.652424,41.149110)
(532,-8.619940,41.154878)
(533,-8.601378,41.149293)
(534,-8.651058,41.169556)
(535,-8.578386,41.168494)
(536,-8.592270,41.160897)
(537,-8.605913,41.175034)
(538,-8.569330,41.156581)
(539,-8.608978,41.152239)
(540,-8.614991,41.140267)
(541,-8.615218,41.147994)
(542,-8.619259,41.153159)
(543,-8.605850,41.169829)
(544,-8.628117,41.148795)
(545,-8.598445,41.165096)
(546,-8.629867,41.157682)
(547,-8.603652,41.144774)
(548,-8.641495,41.145022)
(549,-8.641878,41.152399)
(550,-8.623552,41.160992)
(551,-8.638703,41.144551)
(552,-8.643374,41.144692)
(553,-8.600526,41.157063)
(554,-8.610337,41.150426)
(555,-8.618088,41.146134)
(556,-8.608287,41.148185)
(557,-8.597857,41.142618)
(558,-8.632743,41.163317)
(559,-8.617904,41.148405)
(560,-8.597633,41.168272)
(561,-8.604101,41.166065)
(562,-8.613069,41.142764)
(563,-8.651935,41.167038)
(564,-8.598918,41.153626)
(565,-8.622211,41.147526)
(566,-8.634038,41.163814)
(567,-8.592952,41.147791)
(568,-8.575442,41.157250)
(569,-8.626923,41.164692)
(570,-8.640690,41.167189)
(571,-8.622390,41.149465)
(572,-8.614370,41.141975)
(573,-8.580459,41.167354)
(574,-8.593704,41.154779)
(575,-8.620416,41.144301)
(576,-8.632590,41.149396)
(577,-8.641007,41.172849)
(578,-8.615269,41.147548)
(579,-8.631425,41.159131)
(580,-8.617086,41.141277)
(581,-8.616205,41.141055)
(582,-8.625956,41.148091)
(583,-8.573101,41.147088)
(584,-8.603661,41.145835)
(585,-8.626874,41.151769)
(586,-8.605527,41.150510)
(587,-8.639308,41.166758)
(588,-8.601643,41.140564)
(589,-8.614052,41.148017)
(590,-8.576952,41.151852)
(591,-8.609947,41.150672)
(592,-8.647639,41.139004)
(593,-8.615224,41.147577)
(594,-8.630067,41.170176)
(595,-8.609803,41.143801)
(596,-8.619953,41.144279)
(597,-8.635627,41.140393)
(598,-8.586421,41.168268)
(599,-8.617916,41.143372)
(600,-8.617947,41.141256)
(601,-8.576761,41.151847)
(602,-8.613014,41.146285)
(603,-8.614955,41.147256)
(604,-8.604426,41.161725)
(605,-8.573126,41.157623)
(606,-8.589406,41.152763)
(607,-8.612421,41.141100)
(608,-8.620148,41.146037)
(609,-8.587331,41.166865)
(610,-8.616466,41.153218)
(611,-8.642737,41.153302)
(612,-8.620771,41.153020)
(613,-8.577443,41.169724)
(614,-8.602684,41.145987)
(615,-8.593272,41.174914)
(616,-8.594648,41.162796)
(617,-8.622680,41.152566)
(618,-8.606494,41.149802)
(619,-8.603753,41.144447)
(620,-8.577510,41.154362)
(621,-8.611895,41.147311)
(622,-8.619493,41.151887)
(623,-8.608071,41.152565)
(624,-8.631552,41.158329)
(625,-8.621108,41.150370)
(626,-8.587055,41.158910)
(627,-8.643538,41.157396)
(628,-8.604187,41.150225)
(629,-8.614926,41.152882)
(630,-8.603551,41.142157)
(631,-8.573341,41.168912)
(632,-8.619352,41.147925)
(633,-8.628004,41.146794)
(634,-8.622444,41.150049)
(635,-8.621501,41.147970)
(636,-8.636640,41.144998)
(637,-8.592923,41.147294)
(638,-8.593102,41.151268)
(639,-8.652202,41.149087)
(640,-8.614495,41.148058)
(641,-8.611169,41.141524)
(642,-8.576153,41.153186)
(643,-8.637988,41.138809)
(644,-8.597939,41.147855)
(645,-8.598608,41.143134)
(646,-8.593568,41.150973)
(647,-8.639981,41.176691)
(648,-8.635536,41.156110)
(649,-8.638224,41.171467)
(650,-8.632955,41.151169)
(651,-8.597893,41.148040)
(652,-8.618926,41.145501)
(653,-8.608548,41.147744)
(654,-8.634199,41.150256)
(655,-8.616023,41.140757)
(656,-8.610687,41.145253)
(657,-8.584919,41.153940)
(658,-8.608914,41.149104)
(659,-8.579769,41.156267)
(660,-8.604583,41.176178)
(661,-8.598965,41.149268)
(662,-8.598136,41.157919)
(663,-8.644128,41.167489)
(664,-8.626772,41.165735)
(665,-8.620946,41.149816)
(666,-8.568051,41.130201)
(667,-8.629523,41.150554)
(668,-8.605052,41.149796)
(669,-8.612423,41.149505)
(670,-8.627398,41.146787)
(671,-8.652047,41.140342)
(672,-8.620090,41.143000)
(673,-8.605508,41.151904)
(674,-8.576582,41.152810)
(675,-8.630503,41.139741)
(676,-8.584900,41.158703)
(677,-8.610765,41.169764)
(678,-8.617673,41.152951)
(679,-8.619855,41.144559)
(680,-8.608813,41.143117)
(681,-8.642342,41.153215)
(682,-8.572839,41.154340)
(683,-8.608510,41.174146)
(684,-8.610309,41.149755)
(685,-8.642828,41.153118)
(686,-8.611050,41.152982)
(687,-8.613709,41.146829)
(688,-8.608474,41.143235)
(689,-8.594940,41.156034)
(690,-8.604210,41.145680)
(691,-8.625359,41.147775)
(692,-8.580982,41.166931)
(693,-8.616504,41.146145)
(694,-8.574936,41.142162)
(695,-8.648305,41.155026)
(696,-8.619362,41.147839)
(697,-8.650749,41.149749)
(698,-8.649599,41.169409)
(699,-8.572431,41.166118)
(700,-8.585438,41.161344)
(701,-8.611757,41.149277)
(702,-8.595638,41.146111)
(703,-8.636600,41.172485)
(704,-8.623935,41.145509)
(705,-8.567781,41.155388)
(706,-8.614939,41.140078)
(707,-8.609896,41.149999)
(708,-8.572413,41.167284)
(709,-8.583968,41.148908)
(710,-8.611038,41.144983)
(711,-8.630642,41.147149)
(712,-8.613773,41.146018)
(713,-8.606889,41.144839)
(714,-8.652667,41.171283)
(715,-8.634353,41.140853)
(716,-8.617731,41.146526)
(717,-8.627791,41.152891)
(718,-8.579959,41.153610)
(719,-8.614734,41.151138)
(720,-8.605883,41.174630)
(721,-8.624569,41.174708)
(722,-8.645550,41.157227)
(723,-8.622177,41.145582)
(724,-8.615273,41.147758)
(725,-8.626535,41.157447)
(726,-8.627710,41.146405)
(727,-8.557479,41.141198)
(728,-8.611177,41.143027)
(729,-8.614605,41.168026)
(730,-8.601060,41.173904)
(731,-8.589375,41.144076)
(732,-8.634553,41.155021)
(733,-8.630292,41.168973)
(734,-8.613212,41.141798)
(735,-8.591558,41.162064)
(736,-8.614114,41.148030)
(737,-8.602376,41.143098)
(738,-8.604066,41.151159)
(739,-8.640779,41.173927)
(740,-8.589669,41.163896)
(741,-8.649206,41.159922)
(742,-8.618283,41.152986)
(743,-8.627755,41.146454)
(744,-8.582048,41.163577)
(745,-8.578573,41.170406)
(746,-8.621125,41.147350)
(747,-8.651938,41.166868)
(748,-8.576101,41.166585)
(749,-8.629806,41.158630)
(750,-8.581501,41.167727)
(751,-8.612255,41.143614)
(752,-8.612637,41.154933)
(753,-8.616906,41.141172)
(754,-8.581323,41.147539)
(755,-8.573609,41.155560)
(756,-8.651143,41.169953)
(757,-8.578075,41.162431)
(758,-8.579378,41.153225)
(759,-8.627538,41.155636)
(760,-8.633163,41.142457)
(761,-8.619846,41.144023)
(762,-8.612005,41.143937)
(763,-8.606141,41.153184)
(764,-8.650642,41.157633)
(765,-8.613207,41.148708)
(766,-8.627245,41.148016)
(767,-8.614747,41.149991)
(768,-8.587715,41.147959)
(769,-8.614864,41.163170)
(770,-8.606597,41.153281)
(771,-8.617088,41.152483)
(772,-8.606243,41.150916)
(773,-8.589956,41.142280)
(774,-8.643942,41.154506)
(775,-8.636920,41.143711)
(776,-8.635716,41.172837)
(777,-8.619187,41.160471)
(778,-8.640066,41.168787)
(779,-8.594665,41.154033)
(780,-8.589790,41.169923)
(781,-8.618188,41.160035)
(782,-8.604312,41.146429)
(783,-8.610101,41.150482)
(784,-8.605035,41.143974)
(785,-8.616015,41.141051)
(786,-8.571522,41.169680)
(787,-8.623087,41.145736)
(788,-8.623942,41.161715)
(789,-8.613118,41.154158)
(790,-8.620779,41.148825)
(791,-8.621573,41.167631)
(792,-8.614714,41.151021)
(793,-8.644387,41.170011)
(794,-8.621386,41.152301)
(795,-8.616235,41.170701)
(796,-8.604772,41.151001)
(797,-8.647510,41.142282)
(798,-8.600476,41.150813)
(799,-8.627099,41.151806)
(800,-8.588433,41.163575)
(801,-8.576964,41.170952)
(802,-8.619770,41.151458)
(803,-8.613680,41.148719)
(804,-8.598121,41.142932)
(805,-8.622803,41.149172)
(806,-8.607644,41.154931)
(807,-8.611215,41.146774)
(808,-8.609236,41.143386)
(809,-8.613128,41.148277)
(810,-8.637963,41.152373)
(811,-8.629509,41.156552)
(812,-8.605935,41.152754)
(813,-8.606901,41.142950)
(814,-8.625919,41.154219)
(815,-8.626118,41.148830)
(816,-8.618305,41.153049)
(817,-8.604115,41.148958)
(818,-8.605462,41.145834)
(819,-8.644472,41.153205)
(820,-8.606298,41.153428)
(821,-8.626597,41.146849)
(822,-8.645324,41.158355)
(823,-8.638723,41.166824)
(824,-8.605634,41.150422)
(825,-8.580531,41.167453)
(826,-8.629161,41.146645)
(827,-8.623209,41.147321)
(828,-8.646839,41.150774)
(829,-8.601671,41.142029)
(830,-8.624703,41.160980)
(831,-8.613181,41.148152)
(832,-8.602877,41.152952)
(833,-8.594165,41.155571)
(834,-8.576882,41.166528)
(835,-8.638842,41.164888)
(836,-8.629774,41.147623)
(837,-8.619579,41.146000)
(838,-8.643994,41.170002)
(839,-8.639698,41.140912)
(840,-8.619920,41.146702)
(841,-8.640238,41.164934)
(842,-8.630673,41.148629)
(843,-8.611631,41.149828)
(844,-8.618059,41.148315)
(845,-8.608429,41.145789)
(846,-8.607997,41.153139)
(847,-8.607186,41.148707)
(848,-8.642717,41.157511)
(849,-8.619896,41.142910)
(850,-8.612634,41.140684)
(851,-8.597098,41.151433)
(852,-8.611270,41.145125)
(853,-8.586242,41.147859)
(854,-8.568705,41.158391)
(855,-8.612588,41.142510)
(856,-8.627460,41.150606)
(857,-8.610066,41.151115)
(858,-8.619174,41.173674)
(859,-8.592431,41.151145)
(860,-8.612222,41.146029)
(861,-8.610893,41.145981)
(862,-8.589678,41.158399)
(863,-8.624500,41.150017)
(864,-8.649045,41.157141)
(865,-8.588682,41.159210)
(866,-8.606849,41.153379)
(867,-8.618568,41.144939)
(868,-8.618297,41.141216)
(869,-8.622322,41.155359)
(870,-8.624009,41.147125)
(871,-8.640981,41.143237)
(872,-8.611021,41.145687)
(873,-8.614515,41.154323)
(874,-8.593845,41.151154)
(875,-8.576683,41.171480)
(876,-8.615189,41.148959)
(877,-8.606356,41.153217)
(878,-8.587127,41.158095)
(879,-8.597014,41.141757)
(880,-8.605477,41.146170)
(881,-8.596071,41.154036)
(882,-8.613606,41.149879)
(883,-8.648751,41.156062)
(884,-8.572503,41.143349)
(885,-8.579801,41.154665)
(886,-8.594568,41.154412)
(887,-8.611805,41.153362)
(888,-8.589725,41.170192)
(889,-8.620757,41.143835)
(890,-8.638941,41.166716)
(891,-8.617416,41.144509)
(892,-8.571047,41.136209)
(893,-8.607859,41.150301)
(894,-8.621243,41.143434)
(895,-8.625446,41.148551)
(896,-8.615489,41.145609)
(897,-8.593425,41.155197)
(898,-8.576898,41.152580)
(899,-8.630510,41.146092)
(900,-8.587602,41.145530)
(901,-8.619922,41.142244)
(902,-8.611709,41.148219)
(903,-8.579664,41.152092)
(904,-8.611778,41.150373)
(905,-8.613311,41.152645)
(906,-8.606783,41.146983)
(907,-8.642575,41.144844)
(908,-8.578298,41.168622)
(909,-8.623472,41.144816)
(910,-8.600485,41.143154)
(911,-8.611184,41.143565)
(912,-8.616952,41.150850)
(913,-8.628854,41.156653)
(914,-8.625561,41.148814)
(915,-8.618883,41.150536)
(916,-8.607855,41.175730)
(917,-8.613031,41.148557)
(918,-8.604768,41.145978)
(919,-8.570979,41.149360)
(920,-8.631401,41.146984)
(921,-8.586135,41.155331)
(922,-8.632816,41.149030)
(923,-8.596628,41.167459)
(924,-8.592326,41.145954)
(925,-8.652469,41.161964)
(926,-8.624839,41.146895)
(927,-8.641943,41.144460)
(928,-8.602091,41.173869)
(929,-8.625860,41.154436)
(930,-8.614937,41.142890)
(931,-8.586170,41.144716)
(932,-8.585413,41.166713)
