53621
(91,4873.673634831095,1268.7341130143031)
(92,1796.1316500894027,1378.817090393044)
(93,2873.3880994220963,907.2394064925611)
(94,329.24817779439036,-875.771242252551)
(95,2042.5396075338358,485.4770497297868)
(96,555.4186585894786,667.3919497197494)
(97,4320.7012646277435,886.6683450639248)
(98,2884.5075920864474,1033.4456482343376)
(99,-976.6250407192856,112.08448605798185)
(100,2960.3425320580136,-1801.802591348067)
(101,2292.3946077043656,1217.5844467580318)
(102,4065.7312978317495,-33.5808678464964)
(103,3807.2030933829956,1376.8155817119405)
(104,308.78831129183527,-1579.190348206088)
(105,6716.729543964495,-1410.9524241928011)
(106,6230.251739894622,993.9714492755011)
(107,357.4916891622124,-181.02534057758749)
(108,2719.827905725804,1213.0254547651857)
(109,1721.631049237796,258.41700952127576)
(110,4961.295237026992,-2352.2174782389775)
(111,2657.0027721716324,566.8717360338196)
(112,522.6161552293925,262.9760015141219)
(113,2474.6430924746674,1232.9293466350064)
(114,1967.2606421957025,1244.7160088587552)
(115,4654.508434414631,985.1870500706136)
(116,2538.246590515366,372.1694194795564)
(117,5077.160350590595,-453.7864956362173)
(118,2073.1182123611216,-349.4856544435024)
(119,611.4609016184695,353.9334515100345)
(120,3482.9586872875225,-2267.9317238423973)
(121,2885.063566719764,1110.3925374727696)
(122,3378.991430874914,149.33478648401797)
(123,3732.702492531156,1141.7495067864656)
(124,2323.1956023846287,345.2602472314611)
(125,357.15810438233893,920.5827976902947)
(126,2275.4929788542213,1266.7326043350622)
(127,1896.0958891429473,1348.4608754189685)
(128,-1789.0151747843483,-1210.3567765261978)
(129,4582.342927022255,972.7332182871178)
(130,1190.6752745099366,1537.8258354943246)
(131,156.34006686217617,787.7048603501171)
(132,1795.1308957496658,-483.92032075766474)
(133,3348.746410827618,640.149192692712)
(134,2910.0824252146995,607.9026639657095)
(135,1623.1123442306416,1217.695641684346)
(136,4634.4933476186125,1281.9663092847914)
(137,-153.8937784760492,683.0704343765974)
(138,2130.1612097298494,1287.0812759110704)
(139,1386.378345404286,1306.6515830000862)
(140,5584.54280086956,-2583.502925660461)
(141,2020.0782323516905,1480.5604482721537)
(142,3597.1558769514086,1024.550054103136)
(143,2534.9107427159324,232.3973966864869)
(144,6748.976072691381,-37.695080132223666)
(145,3540.001684656134,1281.076749871485)
(146,6370.1349576134235,-1023.104520057328)
(147,2381.1281591665465,942.9329779455438)
(148,463.6828441078542,-125.98385188914835)
(149,436.2176972265588,-379.841869417578)
(150,1832.4923911023652,746.7851273445413)
(151,315.34881196403876,812.2789391381666)
(152,4448.130650562234,645.0417694654316)
(153,-232.84217639360577,1440.3078848272562)
(154,533.6244529671967,576.5456946520135)
(155,1481.3388127589133,-1668.1462895218283)
(156,1519.4786725979066,573.2098468523473)
(157,2952.2253024129895,-2301.1790069090202)
(158,-985.4094399240566,-687.6294263703749)
(159,2057.5509226310533,664.2784917745739)
(160,3508.0887407092378,-2364.6713100234047)
(161,6873.403195606777,-2381.7953287260607)
(162,510.9406879317248,300.33749686647207)
(163,1828.6005686696153,1486.2313895309344)
(164,4325.371451546554,-956.6099539231509)
(165,1634.0094470417826,901.7908550873399)
(166,241.62657559860963,670.950187372975)
(167,691.1876640225528,479.80610847100616)
(168,3694.785022545373,1218.0292264651507)
(169,5653.261265536072,-1110.9485121052712)
(170,256.86028054880444,-470.4657346336171)
(171,83.95216961670667,737.1111687263474)
(172,3545.6726259149145,1065.69217696134)
(173,872.768979233224,606.5683248462155)
(174,-802.0490058872383,-269.7588920397684)
(175,-243.73927920486312,-1900.321296355687)
(176,6135.736052246764,705.1982247792184)
(177,2627.3137267577695,679.5121967252344)
(178,-1992.5018905438483,9.896348470821977)
(179,3716.2456433877815,497.5972967343405)
(180,1001.755094140768,630.4752340735868)
(181,2516.229995039641,400.96890548057854)
(182,-1298.2007685753051,-1810.2534057730809)
(183,241.07060096529312,893.2288457360119)
(184,5688.176472502411,-2047.7657690858468)
(185,-88.17757682909723,394.9643794419244)
(186,2715.6024985134136,1370.2550810407847)
(187,-556.6418027826585,571.5419229529798)
(188,4524.187980387243,-90.84625506866723)
(189,304.8964888593182,684.7383582778275)
(190,4260.7671991662355,-1932.790214936249)
(191,5536.617787485826,-2427.607638504356)
(192,4041.157219043351,-1038.3382250070572)
(193,492.4823301087599,969.9533451199532)
(194,1622.7787594505353,-625.916242081672)
(195,3269.242038276745,-1852.0626981919631)
(196,2993.256230344763,130.0980641739443)
(197,3257.788960832171,811.5005746521056)
(198,2554.5922447320772,1329.4465429624543)
(199,5142.9877471639775,122.75919901579618)
(200,6378.696966964984,-35.47118160035461)
(201,772.3599604730261,-1320.1061691241339)
(202,2883.2844478932675,1112.2828512256965)
(203,4795.725991253159,-978.4041595449671)
(204,3374.766023662407,47.03545397054404)
(205,3036.7334466630127,956.721148849465)
(206,1570.8507287076209,1040.0061489064246)
(207,6741.081232899567,1174.2184253660962)
(208,3370.8742012297735,-63.49230311345309)
(209,2834.0250953898067,1002.5334586268291)
(210,1026.4403678558301,-1902.878779668361)
(211,524.2840791289927,-469.46498029399663)
(212,2389.467778664781,1394.4955750489607)
(213,2198.657284542802,1506.5800611069426)
(214,2807.560702848481,1397.053058362566)
(215,4350.390310041606,-953.941275684163)
(216,3811.4285005955026,1194.0111223086715)
(217,2377.013946880703,1227.0360155226663)
(218,-322.6876771225361,-699.5272835213691)
(219,6529.588482421823,783.3682582108304)
(220,6447.3042367046,151.44749008957297)
(221,793.1534117556876,654.1597534492612)
(222,2529.795776090352,1139.41441332642)
(223,3709.685142715811,1607.3226646464318)
(224,-814.5028376713162,-1829.7125179357827)
(225,2341.2091805012897,202.37476649321616)
(226,3628.8464310450945,1113.83958019875)
(227,2136.832905328367,1321.1069234637544)
(228,5395.956205280381,1660.36264465563)
(229,2075.5645007472485,597.8951205676422)
(230,3252.2292144999374,903.1251942068338)
(231,3098.0018512440147,874.1033183531836)
(232,-730.1058883483056,1531.1541398959234)
(233,3140.4783132222947,-814.3916427446529)
(234,1522.3697406905703,-123.75995335541666)
(235,6382.032814764418,200.81803751923144)
(236,-717.540861637448,291.10831795539707)
(237,5520.383328195778,-1641.5707020536065)
(238,2234.239661069005,-1779.7859958736226)
(239,2297.17598954984,1113.83958019875)
(240,899.1221768480027,424.09745022282004)
(241,-261.75285732129123,1610.43612259347)
(242,-209.26885194517672,1563.51186354924)
(243,3055.6365841922816,650.1567360907793)
(244,6279.177507618209,501.04433946032077)
(245,1025.7731982959667,1479.5596939325333)
(246,533.6244529671967,316.0159815242514)
(247,2526.0151485843817,862.7614358356223)
(248,3467.6137874104315,1208.021683066152)
(249,431.10273060086183,536.1819362798706)
(250,-255.19235664932057,1134.0770568475127)
(251,685.5167227635393,229.72871844749898)
(252,3135.140956743271,917.3581448169425)
(253,2860.0447082245955,593.892103208229)
(254,5827.2813257348025,739.3350672591478)
(255,1647.5752280922607,860.9823170080781)
(256,4859.885463927058,-1922.3378918310627)
(257,3800.3090079311514,326.57949955482036)
(258,2704.8165906288195,1169.9930181531236)
(259,2821.015288972296,1287.0812759110704)
(260,5577.759910344263,-1152.980194377713)
(261,-1187.3394267106196,-1832.7147809555754)
(262,-907.128211566247,1628.0049210032448)
(263,2400.8096611824585,936.3724772734568)
(264,-176.24395873164758,1457.9878781633452)
(265,2951.8917176329996,1245.2719834921882)
(266,2883.7292275998043,263.3095862939954)
(267,-623.2475638428004,-1212.469480132684)
(268,4992.096231707488,-974.0675574066117)
(269,1732.7505419021472,1474.111142527312)
(270,725.2133115758188,466.7963020540774)
(271,4252.427579667885,973.5115827731788)
(272,2664.2304424034664,528.620681268163)
(273,3154.488873979426,1267.7333586746827)
(274,220.94431924284436,-1649.2431519925594)
(275,1912.9975179928588,923.9186454890296)
(276,965.7279379080283,784.4802074776962)
(277,-521.8377907428658,1064.46903276816)
(278,-233.73173580691218,1437.083231953904)
(279,5076.493181030615,-1641.4595071272925)
(280,4423.334181920625,-2454.850395532325)
(281,-977.1810153523693,86.39845800306648)
(282,2044.3187263603322,89.17833116929978)
(283,-1433.7473841549363,-1809.4750412870198)
(284,4527.523828186328,-179.57980653084815)
(285,511.49666256504133,-511.94144227169454)
(286,-210.1584113581339,1349.1280449787155)
(287,1971.930829114397,727.8819898152724)
(288,2742.7340606146026,1089.3766963370144)
(289,4073.181357916794,-1043.4531916333362)
(290,-219.60998012288474,-1837.2737729484215)
(291,1382.375328045222,736.221609313041)
(292,4355.1716918873135,1062.6899139424786)
(293,5651.815731489565,-1063.2458885749802)
(294,911.6872035586275,-2149.7315168194473)
(295,-1124.8478779363213,32.24652872700244)
(296,4999.101512085996,-571.0971432467923)
(297,4746.577833676129,-946.4912155987695)
(298,2038.4253952479921,1365.5848941216245)
(299,-863.5398003216833,-1327.333839355968)
(300,-350.26401893037837,-771.5815959870815)
(301,5465.00825472665,596.5607814472169)
(302,6221.022560982965,159.23113495483994)
(303,-854.5330112633528,408.0853807851672)
(304,1407.9501611732412,923.8074505627155)
(305,1928.6760026497068,-807.6087522199377)
(306,-2214.8917438329663,-2473.086363501847)
(307,6719.509417130612,-1042.5636322200298)
(308,2134.6090067955665,1005.090941939503)
(309,2149.1755421861308,807.7199471462518)
(310,1179.1110021388158,1064.8026175480336)
(311,462.1261151348008,896.7870833883062)
(312,5159.111011527479,287.9948600092903)
(313,1788.2368102977052,480.3620831044391)
(314,2826.797425157856,1114.7291396120563)
(315,2216.33727787924,319.12943946942687)
(316,3438.2583267763257,773.6942995926365)
(317,2300.8454221293796,1451.8721571974456)
(318,-1660.473839583341,-1586.8627981450409)
(319,3122.3535401792033,-2075.6756956735626)
(320,2529.462191310362,221.61148880328983)
(321,1313.6568633788265,-735.6656346805394)
(322,4325.705036326661,-182.804459403269)
(323,1857.7336394507438,166.23641533311456)
(324,1423.072671197122,790.5959284426644)
(325,491.37038084235974,598.0063154948875)
(326,-307.3427772455616,1649.131957065314)
(327,-1597.871095882263,231.8414220539853)
(328,3073.8725521621527,704.197470439598)
(329,2297.17598954984,227.5048199146986)
(330,4573.780917670694,-829.1805679881945)
(331,-2116.261843899265,-270.20367174595594)
(332,3219.4267111398512,472.5784382391721)
(333,2498.9947814097395,1102.4976976811886)
(334,1791.4614631705917,-460.12460645567626)
(335,1729.6370839560404,1197.6805548882112)
(336,5815.494663510355,-1457.09831875097)
(337,-983.8527109511197,-363.94099490717053)
(338,2338.2069174816133,1441.5310290195048)
(339,-300.55988672038075,1487.4545337241143)
(340,2978.022525394568,-2437.1704021953046)
(341,1320.5509488305543,-748.5642461711541)
(342,16.679238996701315,138.10409889183939)
(343,2098.3594607092673,-1703.951055901125)
(344,-715.4281580311945,-1289.7499541500583)
(345,1791.3502682436956,1323.4420169228688)
(346,4400.872806738247,-739.223872333765)
(347,1451.5385724180378,82.39544064365327)
(348,-1020.2134519638494,39.69658881239593)
(349,5275.532099724398,856.6457148687914)
(350,1701.7271573683247,1300.0910823279992)
(351,2631.761523823254,426.09895890112966)
(352,2888.8441942256177,-694.968291528523)
(353,1780.3419705058914,995.194593468681)
(354,-226.50406557496171,-718.541615976952)
(355,1792.7958022903185,898.3438123613596)
(356,4625.708948413609,554.4179042493924)
(357,258.08342474198435,623.914733402431)
(358,389.96060774242505,1393.3836257830262)
(359,2416.7105356929824,792.7086320491508)
(360,3075.2068912818795,1173.9960355125368)
(361,7227.447842042893,-201.81879185978323)
(362,2343.9890536671737,-467.46347161382437)
(363,378.17394551821053,828.179813648574)
(364,2342.9882993273204,1456.5423441166058)
(365,372.28061440587044,-371.27986006624997)
(366,1873.300929181045,1393.8284054892138)
(367,1109.6141729858937,474.1351672122255)
(368,5237.725824665162,382.6217425838113)
(369,294.44416575459763,-830.1813223287463)
(370,2874.6112436151598,918.4700940838084)
(371,672.3957214194816,1278.519266558811)
(372,1034.891182280844,-211.04797077178955)
(373,-656.3836519828765,1646.0184991192073)
(374,-893.4512355889892,-1395.3851344622672)
(375,1911.4407890199218,527.0639522951096)
(376,1748.9850011921953,-363.60741012822837)
(377,-1354.5765963841695,-450.1170630576089)
(378,2014.1849012393504,580.7711018649861)
(379,-92.06939926161431,-1086.3744333172217)
(380,6460.425238048774,786.9264958631247)
(381,7182.191506898729,2549.2548882532865)
(382,4968.189322478836,-513.6093661719933)
(383,1553.0595404445194,1272.625935446471)
(384,2256.256256544846,-2259.5921043436974)
(385,5954.82190659584,-20.237476649694145)
(386,-1584.7500945383217,-1624.891463057138)
(387,377.61797088501044,-242.84971979167312)
(388,5055.143755114754,-1387.4902946706861)
(389,3476.954161248752,919.1372636435553)
(390,-1466.4386925884755,-557.0865824893117)
(391,5646.5895699370885,-534.9587920866907)
(392,3452.6024723136798,829.2917629154399)
(393,2429.3867573302705,773.916689446196)
(394,-123.87114828219637,-1463.5476244958118)
(395,3637.4084403967718,1591.1994002833962)
(396,3832.2219518780475,-601.008578513749)
(397,1890.424947884283,652.1582447700202)
(398,4325.816231253208,784.7025973303244)
(399,-1742.424500520341,-1706.6197341410443)
(400,807.6087522194721,908.1289659058675)
(401,4714.442499876139,1082.593805811368)
(402,-1064.6914226216031,67.1617356929928)
(403,3452.936057093437,903.2363891331479)
(404,3557.125703359605,1092.0453745760024)
(405,-1097.605120908469,64.3818625267595)
(406,3804.7568049968686,563.5358882341534)
(407,2254.810722498223,-73.94462621957064)
(408,-228.9503539612051,1391.1597272492945)
(409,6676.143395739142,-1254.278772550635)
(410,-1117.2866229247302,-534.2916225269437)
(411,636.4797601132886,593.7809082819149)
(412,3714.2441347081913,65.3826168673113)
(413,475.2471164787421,-911.9095934117213)
(414,934.2597736676689,-1270.8468166207895)
(415,6248.376512937713,-599.007069834508)
(416,2842.364714888041,-2372.5661498149857)
(417,2504.7769175953,141.77353147231042)
(418,2291.3938533645123,-729.9946934217587)
(419,1454.6520303640282,1054.1279045902193)
(420,973.6227776997257,643.8186252713203)
(421,1477.3357953996165,1104.27681650687)
(422,2065.779347202508,-411.5324235111475)
(423,4031.372065498261,-1979.4920841269195)
(424,6641.784163406119,-1173.1064761001617)
(425,2645.4384998007445,1081.370661618188)
(426,2742.289280908066,795.3773102881387)
(427,1627.5601412963588,-2392.4700416848063)
(428,-219.83236997621134,1058.1309219496325)
(429,425.7653741220711,-688.9637654898688)
(430,3288.923540292657,947.2695800848305)
(431,6003.525284466334,-1610.9920972259715)
(432,5434.540844826028,-1536.6026913011447)
(433,877.9951407853514,666.0576106011868)
(434,815.9483717177063,-10.007543398067355)
(435,1882.9748877987731,1438.6399609269574)
(436,1915.7773911592085,-335.1415089070797)
(437,2930.875876497361,1001.8662890670821)
(438,2370.898225915269,629.9192594410852)
(439,2349.882384779281,526.2855878081173)
(440,2457.074294064776,-1283.6342331850901)
(441,1038.3382250068244,648.9335918966681)
(442,1804.0264898812165,-2332.0911965165287)
(443,1011.2066629056353,-1052.6823705444112)
(444,6469.209637253778,-712.8706747181714)
(445,4396.09142489254,-193.5903672883287)
(446,4798.617059345939,306.1196330524981)
(447,6308.532968252432,-356.26854496914893)
(448,288.4396397160599,513.609366171062)
(449,2290.9490736577427,-1200.682817908004)
(450,2318.970195172238,1095.3812223756686)
(451,3539.668099876144,1042.0076575856656)
(452,269.758892039652,-197.70457957405597)
(453,7432.157701995689,2895.29349997174)
(454,6142.296552918735,-1299.5351076945662)
(455,922.5843063697685,734.776075267233)
(456,2535.577912275796,227.8384046945721)
(457,-141.551141618751,-315.01522718463093)
(458,478.0269896449754,158.23038061428815)
(459,5910.78871564474,751.2329244110733)
(460,3810.761331035639,538.1834449591115)
(461,4739.0165786645375,1311.4329648455605)
(462,3690.670810259646,1223.477777870372)
(463,-272.64996013243217,1592.200154623948)
(464,2367.5623781158356,635.9237854806706)
(465,578.6583982581506,301.2270562797785)
(466,770.3584517935524,176.46634858474135)
(467,6887.969730997109,1771.3351814476773)
(468,5062.927399980021,1674.9291800465435)
(469,4985.869315815391,263.08719644043595)
(470,-1589.976256090682,-660.4978642687201)
(471,1356.2445202836534,469.1313955131918)
(472,1662.0305685561616,655.160507789813)
(473,2677.7962234541774,346.92817113082856)
(474,325.0227705819998,-422.6519161760807)
(475,-1704.1734457544517,-16.012069437652826)
(476,1917.334120132029,-594.2256879890338)
(477,4300.241398125072,856.5345199424773)
(478,2073.4517971411115,-1654.8028983240947)
(479,-1007.4260353996651,1057.130167610012)
(480,2026.972317803651,268.98052755277604)
(481,5560.302306861267,824.2879912164062)
(482,6323.433088422869,-570.8747533932328)
(483,-1499.352390875225,-329.9153473544866)
(484,3607.2746152761392,1547.944573818706)
(485,6143.408502185252,-850.7523837573826)
(486,6283.069330050726,-1440.9750543870032)
(487,5265.07977661991,-184.13879852369428)
(488,391.29494686215185,-764.4651206815615)
(489,5781.913795663742,-1444.4220971129835)
(490,4473.927873543813,268.0909681394696)
(491,4602.246818891494,648.4888121904805)
(492,2054.43746468483,1371.7006150865927)
(493,5850.076285696705,-239.51387199293822)
(494,3252.3404094268335,1005.5357216466218)
(495,501.7115090203006,-1348.6832652715966)
(496,267.8685782867251,751.4553142637014)
(497,492.8159148886334,469.57617521937937)
(498,1283.9678179647308,1141.1935321530327)
(499,1456.3199542637449,875.9936321061105)
(500,5044.580237083603,9.229178912006319)
(501,2496.4372980970656,1174.5520101459697)
(502,4752.471164788469,1381.3745737047866)
(503,2771.1999618357513,166.1252204068005)
(504,-1479.3373040790902,-107.97027377225459)
(505,3715.3560839745915,1344.5690529858693)
(506,3846.8996821951587,-1315.6583720585331)
(507,2357.7772245712113,627.8065558355302)
(508,6800.681713581202,317.35032064374536)
(509,2970.2388805294177,278.3209013910964)
(510,6591.190471782815,-2359.5563433971256)
(511,-960.9465560623212,642.8178709316999)
(512,1794.9085058964556,1320.1061691241339)
(513,-637.3693195265951,-2051.879981371574)
(514,-383.2889121436747,613.9071900043637)
(515,1237.0435589206172,304.8964888593182)
(516,1371.8118100139545,-50.92727640364319)
(517,1683.82477417856,915.1342462850735)
(518,570.3187787600327,126.87341130152345)
(519,-1510.249493686366,-324.13321116939187)
(520,1688.939740804024,597.0055611543357)
(521,-629.9192594414344,973.2891929196194)
(522,1114.9515294649173,145.66535390447825)
(523,-21.460620842524804,534.1804276006296)
(524,675.5091793655884,230.39588800724596)
(525,555.196268736152,-1440.8638594606891)
(526,5879.4317463310435,-250.85575450956821)
(527,1201.4611823945306,-531.7341392152011)
(528,5040.910804504529,980.6280580777675)
(529,687.0734517367091,416.31380535662174)
(530,3283.2525990338763,-1395.829914169386)
(531,-2155.180068224785,532.7348935538903)
(532,1456.8759288970614,-108.63744333200157)
(533,3520.876157273189,512.3862219778821)
(534,-2003.2877984284423,-1740.7565766209736)
(535,6077.469910684973,-1622.6675645243376)
(536,4533.639549151878,-777.9197068056092)
(537,3016.607164940331,-2349.8823847789317)
(538,7084.451166377985,-298.00240340735763)
(539,2675.794714774587,184.80596808250993)
(540,2007.1796208609594,1516.031629871577)
(541,1981.9383725125808,656.8284316891804)
(542,1532.5996739420807,82.50663556996733)
(543,3023.6124453188386,-1771.1127915950492)
(544,547.6350137245608,567.761295447126)
(545,3847.0108771217056,-1244.8272037860006)
(546,353.04389209637884,-420.4280176432803)
(547,3268.018894083565,1014.8760954849422)
(548,-939.9307149264496,987.2997536771)
(549,-982.5183718313929,167.0147798191756)
(550,1055.2398538567359,-788.4832248371094)
(551,-629.4744797348976,1039.6725641265512)
(552,-1148.8659820916364,1023.9940794697031)
(553,3615.6142347743735,-351.59835804998875)
(554,2524.680809464655,386.40237008966506)
(555,1662.8089330426883,863.6509952479973)
(556,2752.6304090860067,635.5902007007971)
(557,3912.3934939889004,1254.6123573305085)
(558,33.24728306673933,-1047.0114292856306)
(559,1683.2687995453598,611.1273168390617)
(560,3937.3011575570563,-1597.9822908090428)
(561,3218.0923720201245,-1352.5750877046958)
(562,2220.896269871737,1238.3778980402276)
(563,-2100.805749095627,-1460.7677513295785)
(564,3794.415676819044,30.578604826703668)
(565,1204.3522504871944,708.8676573587582)
(566,-110.75014693802223,-1102.2753078276291)
(567,4457.804609180195,679.4010017989203)
(568,6404.8277747264365,-372.3918093331158)
(569,680.4017561380751,-1199.9044534210116)
(570,-850.4187989775091,-1477.5581852532923)
(571,1184.4483586179558,493.2606945950538)
(572,2076.2316703072283,1326.110695162788)
(573,5846.962827750831,-1495.9053481500596)
(574,4374.186024343595,-97.62914559431374)
(575,1403.9471438141773,1067.4712957879528)
(576,50.260106843314134,500.9331445340067)
(577,-885.6675907238387,-2106.9214700609446)
(578,1976.2674312538002,706.4213689723983)
(579,179.80219638417475,-581.5494663510472)
(580,1774.2262495404575,1403.724753960967)
(581,1872.188979914412,1428.4100276753306)
(582,787.9272502032109,646.042523805052)
(583,6665.135098001454,757.571035229601)
(584,3267.018139743712,896.8982783155516)
(585,685.8503075434128,237.0675836056471)
(586,3059.528406624915,377.061996252276)
(587,-696.7474103547866,-1429.6331718694419)
(588,3491.4095017125364,1483.0067366585135)
(589,2111.591656980221,654.2709483755752)
(590,6236.923435493256,227.8384046945721)
(591,2568.0468308560085,359.04841813538224)
(592,-1623.112344230758,1656.4708222243935)
(593,1981.2712029527174,703.1967161009088)
(594,330.80490676756017,-1809.697431139648)
(595,2584.058900292963,1123.068759109825)
(596,1455.4303948504385,1069.9175841743127)
(597,-287.4388853762066,1502.0210691140965)
(598,5184.018675095867,-1597.5375111019239)
(599,1681.9344604257494,1170.7713826410472)
(600,1678.4874176997691,1406.0598474210128)
(601,6258.161666482338,228.39437932800502)
(602,2227.0119908371707,846.8605613242835)
(603,2011.1826382201398,738.8902875529602)
(604,3181.954020860605,-869.989106066525)
(605,6662.355224835337,-413.86751697119325)
(606,4852.101819061907,126.53982652164996)
(607,2292.9505823374493,1423.406255976297)
(608,1433.7473841548199,874.4369031330571)
(609,5082.831291849259,-1441.531029020436)
(610,1843.1671040600631,75.94613489788026)
(611,-1078.0348138191039,66.6057610604912)
(612,1364.4729448553408,97.96273037418723)
(613,6182.326726510655,-1759.4373242976144)
(614,3375.6555830754805,879.9966494645923)
(615,4422.222232653992,-2336.5389935821295)
(616,4269.2180135912495,-989.0788725037128)
(617,1152.201829890837,148.44522706978023)
(618,2952.0029125597794,455.78800431545824)
(619,3256.7882064924343,1051.236836497672)
(620,6174.876666425611,-51.26086118351668)
(621,2351.4391137523344,732.7745665870607)
(622,1506.580061107059,223.94658226147294)
(623,2776.6485132412054,148.5564219960943)
(624,165.68044070049655,-492.3711351826787)
(625,1327.0002545762109,392.62928598187864)
(626,5113.521091603325,-556.9753875629976)
(627,-1167.1019500612747,-388.62626862246543)
(628,3208.5296083287103,408.7525503458455)
(629,2014.4072910927935,113.30763025116175)
(630,3279.249581674696,1305.8732185140252)
(631,6638.448315606802,-1669.1470438614488)
(632,1522.2585457640234,664.5008816281334)
(633,560.2000404351857,790.262343662791)
(634,1178.4438325790688,428.32285743486136)
(635,1283.3006484048674,659.4971099290997)
(636,-400.0793460671557,989.9684319160879)
(637,4461.029262052965,734.6648803399876)
(638,4441.125370183727,292.7762418547645)
(639,-2130.4947945098393,535.2923768665642)
(640,2062.3323044765275,649.7119563845918)
(641,2432.166630496504,1376.2596070794389)
(642,6325.768181882217,79.50437255110592)
(643,-549.9701071841409,1678.1538329189643)
(644,3903.2755100039067,672.284526492469)
(645,3828.886104078614,1197.2357751810923)
(646,4389.308534367359,325.5787452151999)
(647,-771.5815959867323,-2534.13237822894)
(648,-277.32014705147594,-245.62959295790642)
(649,-576.2121098720236,-1953.2500814385712)
(650,9.673958617961034,303.78453959245235)
(651,3908.3904766296037,651.7134650638327)
(652,1569.627584514441,934.037383813411)
(653,2723.608533231658,684.6271633505821)
(654,-128.65253012790345,405.30550761986524)
(655,1892.4264565636404,1461.5461158156395)
(656,2485.7625851390185,961.6137256221846)
(657,5351.033454916091,-4.336602139286697)
(658,2682.9111900798744,533.4020631136373)
(659,5923.687327135587,-263.08719644136727)
(660,3164.4964173776098,-2477.08938086126)
(661,3789.1895152665675,515.1660951441154)
(662,3881.3701094549615,-446.7812152579427)
